Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Predictor guess;Predictor hit;Profile guess;Profile hit;Vespa worked;Vespa guess;Vespa hit;Benchmark link
automotive_qsort1;main1;18;23;29;0;8291152;14;71;0;14;1;60;0;60_60.ce;0;1;26;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;main1;19;23;29;0;8856900;14;71;0;14;1;60;0;60_60.ce;0;1;26;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;main1;20;23;29;0;8126000;14;71;0;14;1;60;0;60_60.ce;0;1;26;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;1;106;143;0;138156060;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;2;106;143;0;134587602;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;3;106;143;0;136166382;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;4;106;143;0;138319590;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;5;106;143;0;136449000;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;6;106;143;0;116407200;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;7;106;143;0;131279850;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;8;106;143;0;133619928;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;9;106;143;0;137258496;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;10;106;143;0;133728840;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;11;106;143;0;126153720;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;12;106;143;0;138408360;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;13;106;143;0;138039570;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;14;106;143;0;133294350;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;15;106;143;0;131823720;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;16;106;143;0;111904200;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;17;106;143;0;134263344;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;18;106;143;0;137187744;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;19;106;143;0;118372800;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_qsort1;qsortx;20;106;143;0;138175200;189;259;0;152;0;160;0;160;0;1;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_qsort1
automotive_susan_c;getint;1;11;14;0;7038;14;14_14.ce;0;2;0;2;0;14;1;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_c
automotive_susan_c;getint;2;11;14;0;6219;14;14_14.ce;0;2;0;2;0;14;1;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_c
automotive_susan_c;getint;3;11;14;0;1953;14;14_14.ce;0;2;0;2;0;14;1;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_c
automotive_susan_c;getint;4;11;14;0;24660;14;14_14.ce;0;2;0;2;0;14;1;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_c
